Gene Name,HNOX_1,HNOX_2,HNOX_3,WT_1,WT_2,WT_3,WT_Mean,HNOX_Mean,Log2_FC,P_Value,MinusLog10_P
selD,12307000.0,12197000.0,9772100.0,12028000.0,10572000.0,11900000.0,11500000.0,11425366.666666666,-0.009393395694328661,0.9411054990702037,0.02636168890448432
queA,0.0,1616300.0,1439800.0,1703000.0,1625000.0,0.0,1109333.3333333333,1018700.0,-0.12296368227035971,0.9102495126525927,0.04083954491513525
Pden_2839,12516000.0,10166000.0,9594700.0,9438700.0,10889000.0,12326000.0,10884566.666666666,10758900.0,-0.016753389552760112,0.9230540613502662,0.03477286250762346
Pden_1877,2960800.0,3139500.0,3512200.0,3074600.0,2812000.0,2901000.0,2929200.0,3204166.6666666665,0.12944249140044722,0.2009243143159578,0.6969675050919362
Pden_2204,7438500.0,4556700.0,4676700.0,4475900.0,6166200.0,0.0,3547366.6666666665,5557300.0,0.6476356641164529,0.38579183923834787,0.4136469633464599
parC,18551000.0,12433000.0,11662000.0,12289000.0,12219000.0,12957000.0,12488333.333333334,14215333.333333334,0.18686697821252468,0.47481827329010706,0.3234725756560516
Pden_0655,0.0,0.0,2500800.0,2348900.0,0.0,2609900.0,1652933.3333333333,833600.0,-0.9876013558098538,0.5244401092783211,0.2803041007879837
dxr,0.0,1859900.0,2168600.0,1739800.0,2250700.0,2045500.0,2012000.0,1342833.3333333333,-0.5833500503368487,0.389155341003993,0.4098770046533591
Pden_1796,0.0,2553500.0,2113600.0,2693000.0,2426200.0,2518200.0,2545800.0,1555700.0,-0.7105552055270373,0.2794095623726413,0.5537587348910993
panC,0.0,0.0,2220700.0,2088900.0,0.0,0.0,696300.0,740233.3333333334,0.08827107947575608,0.9675897291109941,0.014308750287518246
Pden_2206,9539800.0,11345000.0,12114000.0,8856200.0,11294000.0,12078000.0,10742733.333333334,10999600.0,0.03408994821326523,0.8452876666602152,0.07299546763914593
uvrA,4490700.0,4234100.0,3714500.0,3528100.0,4043600.0,4785500.0,4119066.6666666665,4146433.3333333335,0.009553420496805342,0.9523599847862538,0.021198860591401747
pyrE,13167000.0,16668000.0,17330000.0,20881000.0,16472000.0,15625000.0,17659333.333333332,15721666.666666666,-0.16767671310628332,0.4041086318813847,0.39350187279809434
Pden_2047,0.0,1708600.0,0.0,1566200.0,1785700.0,0.0,1117300.0,569533.3333333334,-0.972164421067867,0.5312862004350669,0.27467146425727607
Pden_2840,4242500.0,0.0,0.0,3122300.0,3250100.0,0.0,2124133.3333333335,1414166.6666666667,-0.5869221689132662,0.7086814733312007,0.14954892061113495
argJ,32955000.0,31324000.0,27859000.0,29793000.0,28864000.0,30277000.0,29644666.666666668,30712666.666666668,0.05106120686669829,0.5308602096867188,0.2750198257251604
mnmG,0.0,1927600.0,2684400.0,2720900.0,1511000.0,2752000.0,2327966.6666666665,1537333.3333333333,-0.5986403886842896,0.42810935195288885,0.36844528499640067
Pden_3963,0.0,7407400.0,8251600.0,7505000.0,7417500.0,8032400.0,7651633.333333333,5219666.666666667,-0.5518100635856699,0.4071660619706348,0.3902284283950899
ddl,4271500.0,4589500.0,6390600.0,4364100.0,5423100.0,4461900.0,4749700.0,5083866.666666667,0.09808980064290532,0.6754876377040646,0.17038259471898506
polA,7256600.0,5602300.0,5747600.0,5755600.0,5544800.0,6113300.0,5804566.666666667,6202166.666666667,0.09558392669726405,0.5128460177779732,0.2900130124081638
Pden_2188,0.0,1334600.0,0.0,1238200.0,0.0,0.0,412733.3333333333,444866.6666666667,0.10816304456985482,0.9603092737225595,0.017588877126950547
Pden_0057,0.0,5655200.0,0.0,5685500.0,5278100.0,0.0,3654533.3333333335,1885066.6666666667,-0.9550716462991792,0.5376439895637652,0.26950520490358093
Pden_0239,0.0,0.0,3241800.0,0.0,0.0,0.0,0.0,1080600.0,,0.373900966300059,0.42724341246481967
Pden_1736,21080000.0,16598000.0,15288000.0,14089000.0,13464000.0,16804000.0,14785666.666666666,17655333.333333332,0.2559047653032777,0.2305999141306337,0.6371408587611762
Pden_0739,0.0,1224100.0,1936600.0,1604200.0,0.0,0.0,534733.3333333334,1053566.6666666667,0.9783900896140446,0.5414925883105866,0.2664074834114084
Pden_4480,2683276.226616438,2692516.28528439,2438226.423202746,5274672.916246834,4919393.329682915,5522204.559632549,5238756.935187432,2604672.978367858,-1.008122275454967,0.0001694571008678252,3.770940227929585
cmk,20633000.0,21112000.0,22465000.0,21723000.0,20411000.0,23677000.0,21937000.0,21403333.333333332,-0.0355307451237238,0.6517956091752928,0.1858885694881871
Pden_2958,11907000.0,10847000.0,12495000.0,15014000.0,9451800.0,10285000.0,11583600.0,11749666.666666666,0.020536138834912513,0.9308458033050763,0.03112225491556928
Pden_0617,0.0,3172400.0,4227400.0,2839000.0,2486500.0,2425100.0,2583533.3333333335,2466600.0,-0.06682172012601124,0.9314364545645719,0.030846768651072578
Pden_3216,11325000.0,12968000.0,11911000.0,13009000.0,12460000.0,13684000.0,13051000.0,12068000.0,-0.11297375230656902,0.17499087041154285,0.7569846086469396
Pden_1384,9411800.0,6653100.0,6950000.0,8280400.0,7430600.0,8248400.0,7986466.666666667,7671633.333333333,-0.0580236060364742,0.7487551822770309,0.1256601587575175
Pden_2909,17169000.0,14966000.0,14077000.0,14700000.0,16520000.0,15797000.0,15672333.333333334,15404000.0,-0.02491495933742352,0.8127142252640158,0.0900621385496207
tolQ,7972700.0,6892000.0,6136200.0,6364200.0,6415200.0,6505500.0,6428300.0,7000300.0,0.12297949132472345,0.344833252660001,0.4623908613205785
Pden_0973,0.0,0.0,0.0,8744900.0,6783100.0,0.0,5176000.0,0.0,-inf,0.12242652690710923,0.9121244707428942
rpsR,163270000.0,155960000.0,168710000.0,122500000.0,193110000.0,157820000.0,157810000.0,162646666.66666666,0.04355262762789466,0.8268488805276155,0.08257385725529182
Pden_3587,6070300.0,5077600.0,5646200.0,5123400.0,4639800.0,5510400.0,5091200.0,5598033.333333333,0.13691433664218441,0.2555246459888006,0.5925672047240814
Pden_2980,41681000.0,34357000.0,30673000.0,24600000.0,33296000.0,36948000.0,31614666.666666668,35570333.333333336,0.17008048575996576,0.4636347601473601,0.33382401107282456
Pden_4759,43816000.0,57167000.0,55296000.0,59160000.0,56054000.0,59926000.0,58380000.0,52093000.0,-0.16438468754510432,0.2208707441599396,0.6558618055923026
Pden_3648,29925000.0,36295000.0,28328000.0,29481000.0,31803000.0,34211000.0,31831666.666666668,31516000.0,-0.014378256628722746,0.9153838259475102,0.03839676545449454
Pden_4506,10688000.0,9064300.0,10271000.0,8646500.0,10151000.0,10816000.0,9871166.666666666,10007766.666666666,0.01982754720361989,0.8735679595774946,0.05870330324954085
Pden_5023,7163700.0,9826600.0,8424900.0,7687900.0,11095000.0,9614900.0,9465933.333333334,8471733.333333334,-0.16008758349395608,0.4711811699356389,0.3268120738161383
hutU,50552000.0,53297000.0,54550000.0,57921000.0,53923000.0,51708000.0,54517333.333333336,52799666.666666664,-0.0461861740978632,0.47247763368389295,0.3256187454564629
murA,20648000.0,18301000.0,18864000.0,17296000.0,17119000.0,18365000.0,17593333.333333332,19271000.0,0.13140258716069092,0.10628533804831651,0.9735266418162337
Pden_3215,0.0,11859000.0,14132000.0,15543000.0,0.0,12509000.0,9350666.666666666,8663666.666666666,-0.11009149076068163,0.9205121609290415,0.03597046963743436
Pden_2870,6751800.0,5475400.0,6152200.0,5467400.0,5442400.0,5856300.0,5588700.0,6126466.666666667,0.13254253085512316,0.24230404193037122,0.6156393412342834
Pden_4683,0.0,0.0,12684000.0,13044000.0,0.0,13451000.0,8831666.666666666,4228000.0,-1.0627103448268587,0.49340299617521577,0.3067982175977781
Pden_4387,50577000.0,41534000.0,41747000.0,36964000.0,45218000.0,42970000.0,41717333.333333336,44619333.333333336,0.09702201767643515,0.49462324913306005,0.305725474038418
greA,32422000.0,37698000.0,33382000.0,32282000.0,35548000.0,34991000.0,34273666.666666664,34500666.666666664,0.009523697219012075,0.9111490902814204,0.04041055410402927
Pden_4684,16070000.0,15356000.0,14631000.0,14803000.0,15394000.0,15920000.0,15372333.333333334,15352333.333333334,-0.001878224112645765,0.9714903886315218,0.012561491703356614
acsA,46042000.0,44923000.0,42959000.0,40334000.0,46769000.0,45812000.0,44305000.0,44641333.333333336,0.01091059578411483,0.8857840228583275,0.05267215747533212
Pden_3812,16692000.0,14114000.0,12178000.0,12571000.0,12784000.0,14156000.0,13170333.333333334,14328000.0,0.12154538262330813,0.4543521864730063,0.3426073776568539
Pden_1716,5972600.0,6569300.0,5482300.0,7342300.0,7204200.0,6981400.0,7175966.666666667,6008066.666666667,-0.25627236739616266,0.024360992490057524,1.6133050221075178
Pden_2942,5985600.0,3782200.0,3540300.0,3411100.0,4100900.0,3815100.0,3775700.0,4436033.333333333,0.2325260670213682,0.4572092827988936,0.3398849606315021
Pden_1679,0.0,2849100.0,3688000.0,0.0,3090100.0,3036100.0,2042066.6666666667,2179033.3333333335,0.09365829979947239,0.9322100693542217,0.030486210305646567
Pden_2550,188920000.0,165070000.0,144390000.0,157250000.0,154960000.0,159880000.0,157363333.33333334,166126666.66666666,0.07818425062114365,0.5355218236682597,0.27122282603553344
Pden_3809,6375900.0,5860000.0,5485000.0,0.0,6222800.0,5935100.0,4052633.3333333335,5906966.666666667,0.5435578189827278,0.4156900003489402,0.3812304225602032
trpB,19111000.0,20142000.0,18663000.0,19732000.0,20242000.0,20862000.0,20278666.666666668,19305333.333333332,-0.0709633328540867,0.14940602493586244,0.8256318888416385
Pden_4202,11408000.0,9080900.0,9353500.0,10085000.0,8442200.0,9969400.0,9498866.666666666,9947466.666666666,0.06657376735786767,0.6462490838400511,0.1896000595784535
bhcA,0.0,1837200.0,1669200.0,0.0,1639600.0,1774100.0,1137900.0,1168800.0,0.03865430578810477,0.9716763404038148,0.012478371889038288
Pden_0714,10379000.0,13276000.0,16105000.0,14593000.0,15493000.0,14494000.0,14860000.0,13253333.333333334,-0.1650788596974661,0.3938842817327941,0.40463134971362136
tsf,314310000.0,304470000.0,326000000.0,335930000.0,330840000.0,356820000.0,341196666.6666667,314926666.6666667,-0.1155876282641374,0.05990080727540583,1.2225673246408781
pyrG,30062000.0,29144000.0,29517000.0,27320000.0,31327000.0,29523000.0,29390000.0,29574333.333333332,0.009020288611007036,0.8842944260387428,0.05340311245885313
Pden_3795,0.0,10467000.0,10492000.0,9649300.0,11120000.0,9567500.0,10112266.666666666,6986333.333333333,-0.5334990302393763,0.4258228336475049,0.37077105435557717
coaD,12495000.0,13440000.0,13422000.0,15329000.0,13825000.0,13347000.0,14167000.0,13119000.0,-0.11087653164258111,0.19482532707670744,0.71035458598579
aroB,14957000.0,10176000.0,8412700.0,10488000.0,11331000.0,12025000.0,11281333.333333334,11181900.0,-0.012772240906390286,0.9628217740113434,0.01645409680784264
Pden_1834,0.0,2895100.0,2911000.0,3241300.0,2490000.0,2584300.0,2771866.6666666665,1935366.6666666667,-0.5182509427286177,0.4483067493734126,0.3484247226698669
rplJ,175240000.0,185960000.0,243150000.0,260470000.0,149590000.0,157390000.0,189150000.0,201450000.0,0.09089102909922248,0.7816111273594104,0.10700926643822042
rpsN,87696000.0,118500000.0,121780000.0,86973000.0,110970000.0,112540000.0,103494333.33333333,109325333.33333333,0.07907596978025754,0.6912200656480476,0.16038366307294913
Pden_2027,109940000.0,107160000.0,90244000.0,97546000.0,100430000.0,107190000.0,101722000.0,102448000.0,0.010260087321312426,0.919949020840517,0.03623623850345514
murC,7439600.0,14105000.0,14302000.0,14417000.0,15164000.0,12302000.0,13961000.0,11948866.666666666,-0.2245284956801119,0.451203978944522,0.3456270791797887
infA,33543000.0,45218000.0,43349000.0,42482000.0,43425000.0,39880000.0,41929000.0,40703333.333333336,-0.04280147605143302,0.7615479934148737,0.11830272185065313
Pden_4804,0.0,1522200.0,1472300.0,1343700.0,0.0,1769700.0,1037800.0,998166.6666666666,-0.056175809394155736,0.9593352118485894,0.018029614707667653
Pden_2243,23879000.0,28904000.0,30246000.0,27459000.0,29615000.0,30954000.0,29342666.666666668,27676333.333333332,-0.08434716747779784,0.4889152372157789,0.3107664275845713
argC,10330000.0,13337000.0,15343000.0,14256000.0,13960000.0,13913000.0,14043000.0,13003333.333333334,-0.11096967324234192,0.5159142954673552,0.2874224380957303
secD,33206000.0,28802000.0,27556000.0,26776000.0,27886000.0,31416000.0,28692666.666666668,29854666.666666668,0.05727440390684284,0.6271731370833242,0.2026125515135462
Pden_1389,1125635.336436065,1296285.068109229,1141991.951593356,1940959.920885893,2079560.741586037,2406656.892393088,2142392.518288339,1187970.7853795502,-0.85072346980499,0.003004043546056506,2.522293776170207
Pden_0435,4571700.0,0.0,4255900.0,0.0,3044900.0,2536000.0,1860300.0,2942533.3333333335,0.6615234630422017,0.5696061495463021,0.24442533064295488
Pden_2191,5381300.0,3939400.0,3059200.0,3641000.0,3605700.0,4153200.0,3799966.6666666665,4126633.3333333335,0.1189784919569707,0.6648362541879935,0.17728530606436582
rplK,50832000.0,58712000.0,60300000.0,59358000.0,58465000.0,57378000.0,58400333.333333336,56614666.666666664,-0.044800755775780174,0.5816673537833632,0.23532531039727722
Pden_1304,14386000.0,13769000.0,13068000.0,13040000.0,14128000.0,13873000.0,13680333.333333334,13741000.0,0.006383616790854086,0.9097932914544902,0.041057269852775066
Pden_2557,3879900.0,5236400.0,5349400.0,4453500.0,5508700.0,5185400.0,5049200.0,4821900.0,-0.06645309239848815,0.7085053845205038,0.14965684483972969
Pden_1291,0.0,14903000.0,0.0,12274000.0,0.0,0.0,4091333.3333333335,4967666.666666667,0.27999728837238774,0.8982650956808268,0.04659547558081852
Pden_1826,0.0,7779300.0,7549500.0,6542500.0,7205500.0,7481100.0,7076366.666666667,5109600.0,-0.4697984485485884,0.4868904198119379,0.31256877066614813
Pden_1408,7037900.0,6378000.0,6265900.0,6908000.0,6672800.0,5922200.0,6501000.0,6560600.0,0.013166108471226338,0.8837470539848093,0.053672020935098985
kynU,6690600.0,5857700.0,0.0,0.0,4738500.0,5091700.0,3276733.3333333335,4182766.6666666665,0.35219925183263945,0.751380042294869,0.1241403445884707
Pden_4915,0.0,3669800.0,0.0,0.0,0.0,3425500.0,1141833.3333333333,1223266.6666666667,0.09938685482677477,0.9635197759827206,0.01613936714030837
rpmE,138090000.0,148310000.0,161110000.0,117580000.0,206450000.0,141650000.0,155226666.66666666,149170000.0,-0.057419001686452385,0.8356478647333296,0.07797669220272081
secF,7417500.0,4842400.0,4916700.0,4458700.0,4767000.0,6405600.0,5210433.333333333,5725533.333333333,0.13600672514445544,0.6463078686177839,0.18956055663112367
Pden_3952,0.0,2334900.0,2342900.0,1896800.0,1876200.0,2729900.0,2167633.3333333335,1559266.6666666667,-0.47525305815994046,0.5036329038129161,0.29788590390656794
aroE,0.0,2363400.0,2241800.0,2692200.0,0.0,2392800.0,1695000.0,1535066.6666666667,-0.14298396136169478,0.8958622189408886,0.04775877845714903
Pden_1324,0.0,3962500.0,4270400.0,4002200.0,3687300.0,3936300.0,3875266.6666666665,2744300.0,-0.497857387271443,0.4580053522410165,0.3391294468101974
Pden_0555,36428000.0,45563000.0,42976000.0,38753000.0,43174000.0,40924000.0,40950333.333333336,41655666.666666664,0.024637571911022515,0.825845820210071,0.08310102493389523
Pden_0611,27439000.0,34332000.0,36705000.0,30887000.0,33619000.0,34366000.0,32957333.333333332,32825333.333333332,-0.005789853487022771,0.9667172621202225,0.014700526388362807
rplW,200680000.0,141340000.0,146950000.0,142920000.0,130670000.0,161010000.0,144866666.66666666,162990000.0,0.17005777904499145,0.43410778721223625,0.3624024235301781
fusA,305130000.0,277670000.0,294700000.0,299190000.0,291260000.0,284540000.0,291663333.3333333,292500000.0,0.004132596509773902,0.9308160475714107,0.031136137942640994
Pden_2364,5564400.0,7754300.0,8966000.0,8494100.0,10654000.0,7000200.0,8716100.0,7428233.333333333,-0.23066361515076683,0.4259502967375755,0.37064107486901554
Pden_2009,1258300.0,0.0,0.0,0.0,561870.0,0.0,187290.0,419433.3333333333,1.1631676486611973,0.6398716486678051,0.1939071320561006
rplL,410200000.0,726710000.0,694190000.0,678030000.0,699910000.0,638110000.0,672016666.6666666,610366666.6666666,-0.13882083779898857,0.5786690795903249,0.23756972296229095
bhcD,0.0,0.0,2834200.0,2525700.0,2254200.0,0.0,1593300.0,944733.3333333334,-0.7540388679812305,0.6281190101422833,0.2019580623912495
Pden_1876,97996000.0,81100000.0,81203000.0,78197000.0,84599000.0,86368000.0,83054666.66666667,86766333.33333333,0.06307413100693382,0.5780612063692467,0.2380261751069562
Pden_4805,2915600.0,3815000.0,3653800.0,3667600.0,3720800.0,3241000.0,3543133.3333333335,3461466.6666666665,-0.03364230190562767,0.808690120464407,0.09221786250827882
Pden_2823,0.0,6755900.0,0.0,5299000.0,0.0,0.0,1766333.3333333333,2251966.6666666665,0.35042784632172463,0.8734970998467217,0.058738532607388344
alaS,41800000.0,37980000.0,35782000.0,35051000.0,34227000.0,37266000.0,35514666.666666664,38520666.666666664,0.11721772718027984,0.20330437069450893,0.69185328467675
nusG,53537000.0,74899000.0,72143000.0,75069000.0,72375000.0,62665000.0,70036333.33333333,66859666.666666664,-0.0669673928914938,0.7008640406444585,0.1543662218688004
Pden_3591,0.0,3391300.0,3201100.0,2794500.0,2595300.0,3069700.0,2819833.3333333335,2197466.6666666665,-0.3597686131210624,0.6045092785484922,0.2185970288123326
leuB,69591000.0,69455000.0,70097000.0,73498000.0,69820000.0,68027000.0,70448333.33333333,69714333.33333333,-0.015110269594419736,0.6743622020045089,0.17110677990304038
Pden_1766,55956000.0,38311000.0,39039000.0,37099000.0,52371000.0,45339000.0,44936333.333333336,44435333.333333336,-0.01617509919691554,0.9482924937745816,0.023057687092535816
Pden_1677,0.0,3408900.0,4739700.0,6986000.0,2509000.0,2236300.0,3910433.3333333335,2716200.0,-0.5257387757296776,0.5980946563285423,0.22323007777079615
Pden_0089,54735000.0,48758000.0,47678000.0,50066000.0,52609000.0,48065000.0,50246666.666666664,50390333.333333336,0.004119107849842646,0.9579103327277487,0.018675142094852656
gcvP,24972000.0,21772000.0,23501000.0,24622000.0,21537000.0,24008000.0,23389000.0,23415000.0,0.0016028576583846901,0.9852355590408178,0.006459922029320776
era,6808200.0,9088900.0,7368200.0,7799500.0,7251700.0,6665600.0,7238933.333333333,7755100.0,0.09936825466530919,0.5344584527736046,0.27208604991727425
Pden_2314,0.0,0.0,887390.0,0.0,1235400.0,0.0,411800.0,295796.6666666667,-0.4773380351753966,0.8302520191920126,0.08079005951412079
Pden_2017,3716500.0,3656500.0,0.0,4738700.0,0.0,0.0,1579566.6666666667,2457666.6666666665,0.6377604279705567,0.6834962176638872,0.16526388439132716
Pden_4510,6989300.0,5034200.0,5538200.0,6178400.0,5180400.0,5526400.0,5628400.0,5853900.0,0.05667323904171133,0.7479851704114241,0.12610701239266553
rplY,159210000.0,163050000.0,185330000.0,173880000.0,182590000.0,163740000.0,173403333.33333334,169196666.66666666,-0.035430485472091953,0.6897403300235577,0.16131437949951652
tyrS,18088000.0,18827000.0,19044000.0,15543000.0,19209000.0,17669000.0,17473666.666666668,18653000.0,0.09422530619858348,0.3446129704387122,0.46266838073606675
Pden_0691,0.0,0.0,3912000.0,3074600.0,0.0,3216500.0,2097033.3333333333,1304000.0,-0.6854059243655096,0.6603434358786662,0.18023013489116704
tgt,5086500.0,7523100.0,7304900.0,7388700.0,6626800.0,7958000.0,7324500.0,6638166.666666667,-0.14194542659955184,0.473674634221267,0.3245198715791844
